id,release_date,movie,production_budget,domestic_gross,worldwide_gross,total_gross,profit,Year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
97,1996-08-02,Emma,5900000.0,22231658.0,37831658.0,60063316.0,54163316.0,1996,tt8110474,Emma,Emma,2018,77.0,Drama,5.0,10
100,1965-03-07,The Train,5800000.0,6800000.0,6800000.0,13600000.0,7800000.0,1965,tt1869759,The Train,The Train,2011,91.0,Drama,4.6,117
3,2012-10-05,Trade of Innocents,5800000.0,15091.0,15091.0,30182.0,-5769818.0,2012,tt1772408,Trade of Innocents,Trade of Innocents,2012,88.0,"Drama,Thriller",5.4,860
11,2010-07-16,Standing Ovation,5600000.0,531806.0,531806.0,1063612.0,-4536388.0,2010,tt1303803,Standing Ovation,Standing Ovation,2010,105.0,Musical,3.3,658
12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,15069185.0,9469185.0,2012,tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648
17,1996-11-22,Shine,5500000.0,35811509.0,36672493.0,72484002.0,66984002.0,1996,tt4064912,Shine,Shine,2017,95.0,"Drama,Music",4.9,150
18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,65746283.0,60246283.0,2013,tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",6.6,216350
20,2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,29226662.0,23726662.0,2018,tt1999890,Hell Fest,Hell Fest,2018,89.0,Horror,5.5,8662
23,2001-12-14,Iris,5500000.0,5580479.0,5580479.0,11160958.0,5660958.0,2001,tt1606618,Iris,Iris,2011,85.0,"Drama,Family,History",5.8,123
23,2001-12-14,Iris,5500000.0,5580479.0,5580479.0,11160958.0,5660958.0,2001,tt4157220,Iris,Iris,2014,79.0,"Biography,Documentary,History",7.1,3947
26,2003-10-03,Wonderland,5500000.0,1060512.0,1060512.0,2121024.0,-3378976.0,2003,tt1735233,Wonderland,VIViD,2011,80.0,"Fantasy,Horror,Sci-Fi",5.0,159
26,2003-10-03,Wonderland,5500000.0,1060512.0,1060512.0,2121024.0,-3378976.0,2003,tt4444762,Wonderland,Heimatland,2015,99.0,Drama,6.1,206
26,2003-10-03,Wonderland,5500000.0,1060512.0,1060512.0,2121024.0,-3378976.0,2003,tt5430020,Wonderland,Strana chudes,2016,80.0,Comedy,3.9,259
26,2003-10-03,Wonderland,5500000.0,1060512.0,1060512.0,2121024.0,-3378976.0,2003,tt6571636,Wonderland,Joulumaa,2017,92.0,"Comedy,Drama",6.1,76
29,2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,14091905.0,8591905.0,2011,tt1508675,Le Havre,Le Havre,2011,93.0,"Comedy,Drama",7.2,18490
31,2011-07-15,Salvation Boulevard,5500000.0,28468.0,28468.0,56936.0,-5443064.0,2011,tt1251743,Salvation Boulevard,Salvation Boulevard,2011,96.0,"Action,Comedy,Drama",5.3,4220
32,2015-01-23,R100,5500000.0,24956.0,24956.0,49912.0,-5450088.0,2015,tt2914838,R100,R100,2013,99.0,"Comedy,Drama",6.1,2133
33,2015-05-05,Miss Julie,5500000.0,0.0,863895.0,863895.0,-4636105.0,2015,tt2298738,Miss Julie,Fröken Julie,2013,85.0,"Drama,Romance",4.1,116
33,2015-05-05,Miss Julie,5500000.0,0.0,863895.0,863895.0,-4636105.0,2015,tt2667960,Miss Julie,Miss Julie,2014,129.0,"Drama,Romance",5.5,4598
34,2008-12-31,Animals,5500000.0,0.0,0.0,0.0,-5500000.0,2008,tt1298530,Animals,Animals,2012,94.0,"Drama,Fantasy",6.2,758
34,2008-12-31,Animals,5500000.0,0.0,0.0,0.0,-5500000.0,2008,tt2271167,Animals,Animals,2012,91.0,Drama,8.2,8
34,2008-12-31,Animals,5500000.0,0.0,0.0,0.0,-5500000.0,2008,tt3297554,Animals,Animals,2014,90.0,Drama,6.3,836
34,2008-12-31,Animals,5500000.0,0.0,0.0,0.0,-5500000.0,2008,tt4426738,Animals,Animals,2019,109.0,"Comedy,Drama",7.3,38
38,2013-07-19,Grabbers,5300000.0,0.0,440821.0,440821.0,-4859179.0,2013,tt1525366,Grabbers,Grabbers,2012,94.0,"Comedy,Horror,Sci-Fi",6.3,15727
44,1944-08-01,Wilson,5200000.0,2000000.0,2000000.0,4000000.0,-1200000.0,1944,tt1781058,Wilson,Wilson,2017,94.0,"Comedy,Drama",5.8,8985
44,1944-08-01,Wilson,5200000.0,2000000.0,2000000.0,4000000.0,-1200000.0,1944,tt7283700,Wilson,Wilson,2017,104.0,Documentary,7.1,7
46,2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,12197916.0,6997916.0,2011,tt1618430,Dum Maaro Dum,Dum Maaro Dum,2011,128.0,"Action,Crime,Drama",6.2,3616
49,2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,431408616.0,426408616.0,2017,tt5052448,Get Out,Get Out,2017,104.0,"Horror,Mystery,Thriller",7.7,400474
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt2660118,Split,Split,2016,90.0,"Comedy,Romance,Sport",2.9,557
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt3315656,Split,Split,2016,127.0,"Drama,Fantasy",3.6,380
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt3604256,Split,Split,2016,91.0,Crime,6.8,5
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt4972582,Split,Split,2016,117.0,"Horror,Thriller",7.3,358543
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt5495666,Split,Split,2016,80.0,Drama,7.0,21
50,2017-01-20,Split,5000000.0,138141585.0,278964806.0,417106391.0,412106391.0,2017,tt6147768,Split,Split,2016,123.0,"Action,Drama,Sport",5.4,189
51,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,311068651.0,306068651.0,2011,tt1778304,Paranormal Activity 3,Paranormal Activity 3,2011,83.0,"Horror,Mystery,Thriller",5.8,85689
54,2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,180369421.0,175369421.0,2016,tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",7.2,260383
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,216075345.0,211075345.0,2016,tt1085448,Lights Out,Lights Out,2010,91.0,Drama,6.6,10
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,216075345.0,211075345.0,2016,tt1646127,Lights Out,Simon Werner a disparu...,2010,87.0,"Drama,Mystery,Thriller",6.4,971
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,216075345.0,211075345.0,2016,tt2611518,Lights Out,Lights Out,2013,91.0,Drama,8.6,22
55,2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,216075345.0,211075345.0,2016,tt4786282,Lights Out,Lights Out,2016,81.0,"Drama,Horror,Mystery",6.3,100650
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,163883921.0,158883921.0,2015,tt1605776,The Visit,The Visit,2010,90.0,"Comedy,Drama,Romance",8.3,7
56,2015-09-11,The Visit,5000000.0,65206105.0,98677816.0,163883921.0,158883921.0,2015,tt3567288,The Visit,The Visit,2015,94.0,"Horror,Mystery,Thriller",6.2,102459
58,2017-10-13,Happy Death Day,5000000.0,55683845.0,125010260.0,180694105.0,175694105.0,2017,tt5308322,Happy Death Day,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller",6.5,87132
59,2012-10-19,Paranormal Activity 4,5000000.0,53900335.0,142817992.0,196718327.0,191718327.0,2012,tt2109184,Paranormal Activity 4,Paranormal Activity 4,2012,88.0,"Horror,Mystery,Thriller",4.6,58408
60,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,154156642.0,149156642.0,2014,tt1204977,Ouija,Ouija,2014,89.0,"Horror,Mystery,Thriller",4.5,44054
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt1494821,The Gift,The Gift,2010,91.0,Drama,7.8,12
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt1644694,The Gift,The Gift,2010,91.0,"Animation,Drama",5.9,7
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt1993416,The Gift,The Gift,2011,91.0,Drama,7.2,17
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt3474788,The Gift,An Bronntanas,2014,113.0,"Action,Drama,Thriller",7.5,489
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt4178092,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",7.1,123834
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt4420962,The Gift,The Gift,2017,82.0,Drama,6.0,17
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6
63,2015-08-07,The Gift,5000000.0,43787265.0,58978477.0,102765742.0,97765742.0,2015,tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34
64,2017-06-23,The Big Sick,5000000.0,42872467.0,53972860.0,96845327.0,91845327.0,2017,tt5462602,The Big Sick,The Big Sick,2017,120.0,"Comedy,Drama,Romance",7.6,104008
69,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,98710023.0,93710023.0,2003,tt1617136,Monster,Monster,2010,85.0,"Action,Adventure,Comedy",4.8,12
69,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,98710023.0,93710023.0,2003,tt3589450,Monster,Mon-seu-teo,2014,113.0,"Action,Drama,Thriller",6.5,798
69,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,98710023.0,93710023.0,2003,tt6840904,Monster,Monster,2018,90.0,Horror,7.2,74
69,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,98710023.0,93710023.0,2003,tt9077038,Monster,Monster,2019,139.0,"Comedy,Drama,Family",7.5,49
70,2014-01-03,Paranormal Activity: The Marked Ones,5000000.0,32462372.0,90904854.0,123367226.0,118367226.0,2014,tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,2014,84.0,"Horror,Mystery,Thriller",5.0,37147
72,2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,71810742.0,66810742.0,2014,tt2388715,Oculus,Oculus,2013,104.0,"Horror,Mystery",6.5,106906
73,2013-11-01,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,87910130.0,82910130.0,2013,tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",8.0,402462
74,2015-08-26,No Escape,5000000.0,27288872.0,42844516.0,70133388.0,65133388.0,2015,tt1781922,No Escape,No Escape,2015,103.0,"Action,Thriller",6.8,70222
76,2015-02-27,The Lazarus Effect,5000000.0,25801570.0,38359310.0,64160880.0,59160880.0,2015,tt2918436,The Lazarus Effect,The Lazarus Effect,2015,83.0,"Horror,Mystery,Sci-Fi",5.2,37675
78,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0,50676079.0,45676079.0,2011,tt1637706,Our Idiot Brother,Our Idiot Brother,2011,90.0,"Comedy,Drama",6.4,80738
79,2018-03-09,The Strangers: Prey at Night,5000000.0,24431472.0,29960051.0,54391523.0,49391523.0,2018,tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,85.0,Horror,5.2,21614
82,2000-10-13,Billy Elliot,5000000.0,21995263.0,109253745.0,131249008.0,126249008.0,2000,tt4085696,Billy Elliot,Billy Elliot the Musical Live,2014,169.0,"Comedy,Drama,Music",8.5,1109
83,2013-07-05,The Way Way Back,5000000.0,21502690.0,26853810.0,48356500.0,43356500.0,2013,tt1727388,The Way Way Back,The Way Way Back,2013,103.0,"Comedy,Drama",7.4,132642
84,2014-08-29,"As Above, So Below",5000000.0,21222315.0,41824066.0,63046381.0,58046381.0,2014,tt2870612,"As Above, So Below","As Above, So Below",2014,93.0,"Adventure,Horror,Mystery",6.2,66892
86,1997-12-17,The Apostle,5000000.0,20733485.0,21277770.0,42011255.0,37011255.0,1997,tt1331294,The Apostle,O Apóstolo,2012,80.0,"Animation,Horror",7.0,514
86,1997-12-17,The Apostle,5000000.0,20733485.0,21277770.0,42011255.0,37011255.0,1997,tt3493128,The Apostle,L'apôtre,2014,117.0,Drama,7.4,88
90,2016-02-19,Race,5000000.0,19115191.0,23745772.0,42860963.0,37860963.0,2016,tt1867035,Race,Race,2011,150.0,Drama,3.9,73
90,2016-02-19,Race,5000000.0,19115191.0,23745772.0,42860963.0,37860963.0,2016,tt3499096,Race,Race,2016,134.0,"Biography,Drama,Sport",7.1,30777
92,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0,60356012.0,55356012.0,2015,tt3316960,Still Alice,Still Alice,2014,101.0,Drama,7.5,116832
94,2011-09-02,Apollo 18,5000000.0,17686929.0,26517819.0,44204748.0,39204748.0,2011,tt1772240,Apollo 18,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",5.2,51427
95,2018-03-23,"Paul, Apostle of Christ",5000000.0,17547999.0,25529498.0,43077497.0,38077497.0,2018,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",6.7,5662
96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,34890012.0,29890012.0,2014,tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",5.2,7640
1,1981-04-10,Nighthawks,5000000.0,14600000.0,19600000.0,34200000.0,29200000.0,1981,tt6801218,Nighthawks,Nighthawks,2019,91.0,"Drama,Thriller",8.6,19
3,2013-03-15,Spring Breakers,5000000.0,14124286.0,31149251.0,45273537.0,40273537.0,2013,tt2101441,Spring Breakers,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",5.3,126504
4,2017-06-09,It Comes at Night,5000000.0,13985117.0,19720203.0,33705320.0,28705320.0,2017,tt4695012,It Comes at Night,It Comes at Night,2017,91.0,"Horror,Mystery",6.2,69039
12,2017-03-03,Before I Fall,5000000.0,12241072.0,18945682.0,31186754.0,26186754.0,2017,tt1691916,Before I Fall,Before I Fall,2017,98.0,"Drama,Fantasy,Mystery",6.4,39282
15,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,33800015.0,28800015.0,2016,tt4667094,Fifty Shades of Black,Fifty Shades of Black,2016,92.0,Comedy,3.5,17189
21,2017-03-17,The Belko Experiment,5000000.0,10166820.0,11792942.0,21959762.0,16959762.0,2017,tt1082807,The Belko Experiment,The Belko Experiment,2016,89.0,"Horror,Thriller",6.1,38378
22,2016-03-11,The Perfect Match,5000000.0,9669521.0,10182050.0,19851571.0,14851571.0,2016,tt4871980,The Perfect Match,The Perfect Match,2016,96.0,"Comedy,Romance",4.9,3052
28,2001-04-27,The Forsaken,5000000.0,6755271.0,6755271.0,13510542.0,8510542.0,2001,tt5124556,The Forsaken,The Forsaken,2015,86.0,"Drama,Horror,Thriller",6.3,14
29,2018-09-21,Fahrenheit 11/9,5000000.0,6352306.0,6653715.0,13006021.0,8006021.0,2018,tt8632862,Fahrenheit 11/9,Fahrenheit 11/9,2018,128.0,Documentary,6.7,11628
31,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,6096582.0,16515203.0,22611785.0,17611785.0,2010,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,6.9,364
38,2015-09-11,90 Minutes in Heaven,5000000.0,4816142.0,4816142.0,9632284.0,4632284.0,2015,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,121.0,Drama,4.8,3105
39,2016-12-02,Incarnate,5000000.0,4799774.0,9371036.0,14170810.0,9170810.0,2016,tt3216348,Incarnate,Incarnate,2016,91.0,"Horror,Thriller",5.3,10217
45,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,8235295.0,3235295.0,2017,tt1412528,Table 19,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751
46,2016-04-15,Green Room,5000000.0,3220371.0,3807503.0,7027874.0,2027874.0,2016,tt4062536,Green Room,Green Room,2015,95.0,"Horror,Music,Thriller",7.0,90773
47,2018-03-09,Thoroughbreds,5000000.0,3072605.0,3187302.0,6259907.0,1259907.0,2018,tt5649108,Thoroughbreds,Thoroughbreds,2017,92.0,"Comedy,Crime,Drama",6.7,25098
49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,15905449.0,10905449.0,2016,tt3566920,The Other Side of the Door,The Other Side of the Door,2014,90.0,Drama,3.8,5
49,2016-03-04,The Other Side of the Door,5000000.0,3000342.0,12905107.0,15905449.0,10905449.0,2016,tt3702652,The Other Side of the Door,The Other Side of the Door,2016,96.0,Horror,5.3,15813
50,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0,5533141.0,533141.0,2011,tt1531663,Everything Must Go,Everything Must Go,2010,97.0,"Comedy,Drama",6.4,45799
51,2014-10-10,Kill the Messenger,5000000.0,2450846.0,6656705.0,9107551.0,4107551.0,2014,tt1216491,Kill the Messenger,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",7.0,41231
52,2010-12-17,Rabbit Hole,5000000.0,2229058.0,6205034.0,8434092.0,3434092.0,2010,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357
53,2015-10-23,Jem and the Holograms,5000000.0,2184640.0,2368937.0,4553577.0,-446423.0,2015,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",4.1,6683
54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,12868959.0,7868959.0,2016,tt5247022,Paterson,Paterson,2016,118.0,"Comedy,Drama,Romance",7.4,55285
60,2014-09-12,Atlas Shrugged: Who Is John Galt?,5000000.0,851690.0,851690.0,1703380.0,-3296620.0,2014,tt2800038,Atlas Shrugged: Who Is John Galt?,Atlas Shrugged: Part III,2014,99.0,"Drama,Mystery,Sci-Fi",4.4,2661
64,2013-08-16,Ain't Them Bodies Saints,5000000.0,391611.0,1075009.0,1466620.0,-3533380.0,2013,tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",6.4,19464
71,2015-08-07,Cop Car,5000000.0,134552.0,143658.0,278210.0,-4721790.0,2015,tt3813310,Cop Car,Cop Car,2015,88.0,"Crime,Thriller",6.3,27081
76,2008-05-30,Stuck,5000000.0,67505.0,67505.0,135010.0,-4864990.0,2008,tt2232596,Stuck,Stuck,2012,91.0,"Comedy,Drama",4.6,9
76,2008-05-30,Stuck,5000000.0,67505.0,67505.0,135010.0,-4864990.0,2008,tt2369331,Stuck,Stuck,2013,90.0,Documentary,7.4,141
76,2008-05-30,Stuck,5000000.0,67505.0,67505.0,135010.0,-4864990.0,2008,tt3696610,Stuck,Stuck,2017,90.0,"Drama,Musical",6.2,200
76,2008-05-30,Stuck,5000000.0,67505.0,67505.0,135010.0,-4864990.0,2008,tt3776292,Stuck,Stuck,2015,85.0,"Comedy,Drama",8.8,5
76,2008-05-30,Stuck,5000000.0,67505.0,67505.0,135010.0,-4864990.0,2008,tt5564792,Stuck,Stuck,2018,100.0,Comedy,6.6,28
78,2014-10-17,Rudderless,5000000.0,56001.0,567219.0,623220.0,-4376780.0,2014,tt1798243,Rudderless,Rudderless,2014,105.0,"Comedy,Drama,Music",7.5,16303
80,2009-08-14,Grace,5000000.0,8297.0,8297.0,16594.0,-4983406.0,2009,tt1555814,Grace,Grace,2011,98.0,"Crime,Drama,Horror",6.5,19
80,2009-08-14,Grace,5000000.0,8297.0,8297.0,16594.0,-4983406.0,2009,tt2963344,Grace,Grace,2014,95.0,Drama,6.0,176
80,2009-08-14,Grace,5000000.0,8297.0,8297.0,16594.0,-4983406.0,2009,tt6163142,Grace,Grace,2018,90.0,"Comedy,Crime,Romance",7.3,52
81,2015-05-15,Area 51,5000000.0,7556.0,7556.0,15112.0,-4984888.0,2015,tt1519461,Area 51,Area 51,2015,91.0,"Horror,Sci-Fi,Thriller",4.2,11537
84,2008-12-31,The Cottage,5000000.0,0.0,1504960.0,1504960.0,-3495040.0,2008,tt1977941,The Cottage,The Cottage,2012,88.0,"Drama,Horror,Thriller",4.8,1016
85,2014-12-05,Dying of the Light,5000000.0,0.0,74639.0,74639.0,-4925361.0,2014,tt1274586,Dying of the Light,Dying of the Light,2014,94.0,"Drama,Thriller",4.4,8888
86,2016-09-02,Yoga Hosers,5000000.0,0.0,22958.0,22958.0,-4977042.0,2016,tt3838992,Yoga Hosers,Yoga Hosers,2016,88.0,"Action,Comedy,Fantasy",4.3,10483
90,2014-11-21,Reach Me,5000000.0,0.0,0.0,0.0,-5000000.0,2014,tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",4.9,2304
91,2014-08-18,Henry & Me,5000000.0,0.0,0.0,0.0,-5000000.0,2014,tt1460798,Henry & Me,Henry & Me,2014,67.0,"Animation,Family",6.2,132
92,2015-01-27,Born of War,5000000.0,0.0,0.0,0.0,-5000000.0,2015,tt1554921,Born of War,Born of War,2014,109.0,"Action,Drama,Thriller",4.4,333
93,2015-01-09,Let's Kill Ward's Wife,5000000.0,0.0,0.0,0.0,-5000000.0,2015,tt2980708,Let's Kill Ward's Wife,Let's Kill Ward's Wife,2014,82.0,"Comedy,Crime",5.4,5164
96,2012-12-31,Should've Been Romeo,5000000.0,0.0,0.0,0.0,-5000000.0,2012,tt1717210,Should've Been Romeo,Should've Been Romeo,2012,91.0,"Comedy,Drama",6.5,44
97,2015-12-31,Aztec Warrior,5000000.0,0.0,0.0,0.0,-5000000.0,2015,tt2237914,Aztec Warrior,Aztec Warrior,2016,91.0,"Action,Comedy",6.2,34
99,2016-03-15,The Hatching,5000000.0,0.0,0.0,0.0,-5000000.0,2016,tt2938464,The Hatching,The Hatching,2017,90.0,"Action,Adventure,Comedy",4.0,662
100,2015-10-27,Running Forever,5000000.0,0.0,0.0,0.0,-5000000.0,2015,tt4453560,Running Forever,Running Forever,2015,88.0,Family,5.8,23
1,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,21034699.0,16134699.0,2015,tt3612616,Mommy,Mommy,2014,139.0,Drama,8.1,43020
4,2012-08-17,The Awakening,4900000.0,95933.0,6924321.0,7020254.0,2120254.0,2012,tt1373405,The Awakening,The Awakening,2010,83.0,"Horror,Thriller",2.4,141
4,2012-08-17,The Awakening,4900000.0,95933.0,6924321.0,7020254.0,2120254.0,2012,tt1687901,The Awakening,The Awakening,2011,102.0,"Horror,Thriller",6.5,60215
7,2006-01-06,Hostel,4800000.0,47326473.0,82241110.0,129567583.0,124767583.0,2006,tt1825801,Hostel,Hostel,2011,111.0,"Action,Crime,Drama",5.1,513
7,2006-01-06,Hostel,4800000.0,47326473.0,82241110.0,129567583.0,124767583.0,2006,tt6501192,Hostel,Hostel,2013,135.0,Drama,6.4,24
8,2013-07-19,Only God Forgives,4800000.0,775849.0,4494560.0,5270409.0,470409.0,2013,tt1602613,Only God Forgives,Only God Forgives,2013,90.0,"Crime,Drama",5.7,100318
9,2011-09-30,Take Shelter,4750000.0,1728953.0,4972016.0,6700969.0,1950969.0,2011,tt1675192,Take Shelter,Take Shelter,2011,121.0,"Drama,Horror,Thriller",7.4,83200
14,2011-12-31,Without Men,4700000.0,0.0,0.0,0.0,-4700000.0,2011,tt1547090,Without Men,Without Men,2011,87.0,Comedy,3.3,1576
15,2015-03-10,Treading Water,4700000.0,0.0,0.0,0.0,-4700000.0,2015,tt2091427,Treading Water,The Boy Who Smells Like Fish,2013,92.0,"Comedy,Drama",6.2,515
18,2012-09-14,Barfi,4600000.0,2804874.0,36751984.0,39556858.0,34956858.0,2012,tt3099638,Barfi,Barfi,2013,105.0,"Comedy,Romance",6.5,114
23,2007-10-19,Out of the Blue,4600000.0,728.0,731767.0,732495.0,-3867505.0,2007,tt2751576,Out of the Blue,Buongiorno papà,2013,108.0,"Comedy,Drama",6.2,760
31,1956-06-27,Moby Dick,4500000.0,10400000.0,10400000.0,20800000.0,16300000.0,1956,tt1984208,Moby Dick,Mo-bi-dik,2011,112.0,Action,6.4,295
32,2016-03-25,The Lobster,4500000.0,9196278.0,18019834.0,27216112.0,22716112.0,2016,tt3464902,The Lobster,The Lobster,2015,119.0,"Comedy,Drama,Romance",7.1,182622
33,1996-10-04,Bound,4500000.0,3802260.0,7011317.0,10813577.0,6313577.0,1996,tt4145324,Bound,Bound,2015,91.0,"Drama,Thriller",3.5,1931
46,2011-10-07,Blackthorn,4500000.0,200558.0,1217307.0,1417865.0,-3082135.0,2011,tt1629705,Blackthorn,Blackthorn,2011,102.0,"Action,Adventure,Western",6.6,8553
47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,1214872.0,-3285128.0,2015,tt1881002,Maggie,Maggie,2015,95.0,"Drama,Horror",5.6,38671
47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,1214872.0,-3285128.0,2015,tt9000062,Maggie,Maggie,2018,88.0,Drama,6.4,16
53,2013-03-01,The Sweeney,4500000.0,26345.0,8000366.0,8026711.0,3526711.0,2013,tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095
54,2014-09-04,Falcon Rising,4500000.0,11774.0,11774.0,23548.0,-4476452.0,2014,tt2295722,Falcon Rising,Falcon Rising,2014,103.0,"Action,Adventure",5.8,6955
55,2013-06-25,Hansel & Gretel Get Baked,4500000.0,0.0,0.0,0.0,-4500000.0,2013,tt2081194,Hansel & Gretel Get Baked,Hansel & Gretel Get Baked,2013,86.0,"Comedy,Horror",4.3,3225
56,2014-11-07,Fugly,4500000.0,0.0,0.0,0.0,-4500000.0,2014,tt3683702,Fugly,Fugly,2014,134.0,"Drama,Thriller",4.7,920
57,2015-08-28,Zipper,4500000.0,0.0,0.0,0.0,-4500000.0,2015,tt3346224,Zipper,Zipper,2015,112.0,"Drama,Thriller",5.8,6120
58,2015-11-03,The Final Girls,4500000.0,0.0,0.0,0.0,-4500000.0,2015,tt2118624,The Final Girls,The Final Girls,2015,88.0,"Comedy,Drama,Fantasy",6.6,30219
58,2015-11-03,The Final Girls,4500000.0,0.0,0.0,0.0,-4500000.0,2015,tt7011980,The Final Girls,The Final Girls,2018,45.0,"Comedy,Horror",5.4,5
59,2017-12-01,Daisy Winters,4500000.0,0.0,0.0,0.0,-4500000.0,2017,tt3702088,Daisy Winters,Daisy Winters,2017,90.0,Drama,6.8,68
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt1715336,Anna,Anna,2013,99.0,"Drama,Mystery,Sci-Fi",6.5,19733
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt3673036,Anna,Anna,2015,96.0,Drama,6.8,106
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt3872918,Anna,Anna,2015,109.0,"Crime,Drama,Thriller",5.6,88
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt4898888,Anna,Per amor vostro,2015,110.0,Drama,6.3,285
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt6118134,Anna,Anna,2016,142.0,Biography,5.0,37
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,1200000.0,-3157373.0,2014,tt6427854,Anna,Anna,2017,97.0,Horror,2.4,341
